temp_t1,volt_t1,curr_t1,energy_t1,maint_t1,temp_t2,volt_t2,curr_t2,energy_t2,maint_t2,temp_t3,volt_t3,curr_t3,energy_t3,maint_t3,temp_t4,volt_t4,curr_t4,energy_t4,maint_t4,temp_t5,volt_t5,curr_t5,energy_t5,maint_t5,temp_t6,volt_t6,curr_t6,energy_t6,maint_t6,temp_t7,volt_t7,curr_t7,energy_t7,maint_t7,temp_t8,volt_t8,curr_t8,energy_t8,maint_t8,temp_t9,volt_t9,curr_t9,energy_t9,maint_t9,temp_t10,volt_t10,curr_t10,energy_t10,maint_t10,temp_t11,volt_t11,curr_t11,energy_t11,maint_t11,temp_t12,volt_t12,curr_t12,energy_t12,maint_t12,temp_t13,volt_t13,curr_t13,energy_t13,maint_t13,temp_t14,volt_t14,curr_t14,energy_t14,maint_t14,temp_t15,volt_t15,curr_t15,energy_t15,maint_t15,temp_t16,volt_t16,curr_t16,energy_t16,maint_t16,temp_t17,volt_t17,curr_t17,energy_t17,maint_t17,temp_t18,volt_t18,curr_t18,energy_t18,maint_t18,temp_t19,volt_t19,curr_t19,energy_t19,maint_t19,temp_t20,volt_t20,curr_t20,energy_t20,maint_t20,temp_t21,volt_t21,curr_t21,energy_t21,maint_t21,temp_t22,volt_t22,curr_t22,energy_t22,maint_t22,temp_t23,volt_t23,curr_t23,energy_t23,maint_t23,temp_t24,volt_t24,curr_t24,energy_t24,maint_t24,label
0.5539014356633313,0.5891053347037338,0.4771477713592486,0.4064524449191641,0.18181818181818182,0.5214376994236155,0.30973497161212094,0.3876298065667808,0.2627183659339839,0.2727272727272727,0.44959406036129146,0.6367651872674123,0.37567566610235914,0.32354515499521475,0.6363636363636364,0.5674120144169094,0.5032917353170645,0.4950167288295916,0.3924153277082324,0.09090909090909091,0.3407282055723725,0.5817762397101205,0.46866129073445983,0.4449679862447744,0.0,0.5809500364063974,0.7035971183703051,0.518970557893824,0.4357211686697957,0.18181818181818182,0.5673179952876378,0.6479796975460805,0.5586224263103314,0.5123741506708052,0.0,0.42945041095080794,0.693147963199793,0.2292052570049401,0.25675370466405834,0.36363636363636365,0.41441115013735097,0.48683252423115375,0.41038962670308854,0.33376058447251394,0.09090909090909091,0.5669867691850271,0.5927787467201633,0.5405905902426825,0.5120711253526983,0.09090909090909091,0.35264730159852586,0.565763180335656,0.43587519421116383,0.34076344835586025,0.18181818181818182,0.6516343355860424,0.2292818837749362,0.41843256114659655,0.28539293955645156,0.18181818181818182,0.5173805620509636,0.7405114443252592,0.5012385670088281,0.4942496206566107,0.09090909090909091,0.48516554047843397,0.5123099383112195,0.6087051919518323,0.5743286199672524,0.0,0.5631851373552806,0.2698718643594482,0.44456083548011605,0.27667083165654965,0.36363636363636365,0.6684785361852085,0.39143520184283687,0.4458213922375105,0.37457551493400076,0.18181818181818182,0.4352464240244247,0.5711551889998632,0.44758166088897755,0.36028048346557007,0.09090909090909091,0.48676012585711226,0.3750389122838893,0.5424373787501893,0.422363808718899,0.18181818181818182,0.3650409519379554,0.6746736470783503,0.3379958892193093,0.3411695475585683,0.2727272727272727,0.3077314283812552,0.48203955215242567,0.461811229502581,0.3473724166620804,0.18181818181818182,0.36877732472719094,0.4916353207530424,0.6002074110553187,0.5266620481208627,0.36363636363636365,0.4500469457228671,0.9358027306154262,0.4369801528982816,0.4867688472929401,0.18181818181818182,0.6815140065940307,0.5378640604416121,0.4390079247251196,0.3517312162204714,0.36363636363636365,0.6194430846789641,0.6457042066280174,0.4779947375699426,0.41754035954891233,0.18181818181818182,0
0.6141947214127573,0.2477241751525212,0.618592755937023,0.4342088979192341,0.0,0.5701726809400768,0.36855120252563456,0.5043527256422315,0.3522435095077941,0.0,0.6058459418758096,0.44848386350033786,0.6282440126670903,0.5398366414651704,0.18181818181818182,0.6282337356694615,0.23430714770684347,0.6423227643541853,0.39927482555183047,0.2727272727272727,0.3445447952228926,0.6566450655736085,0.2293022708841399,0.20721396741276776,0.09090909090909091,0.5520784072227437,0.19107043215680286,0.6173805573027346,0.4259323406524632,0.18181818181818182,0.46892830264050667,0.6386200495655414,0.3337347300721658,0.32119478480673513,0.2727272727272727,0.47800241794917575,0.31640214419377655,0.5021674602632635,0.3748991043406662,0.09090909090909091,0.5988088081505113,0.4609453118295974,0.5452833505997057,0.41847890144709654,0.36363636363636365,0.4404551571394356,0.6126392285187903,0.346973091762732,0.27005354148461375,0.18181818181818182,0.5956437513592786,0.7381602238231748,0.47879846317939356,0.5040872855502255,0.18181818181818182,0.6587703482540633,0.4436891555149358,0.22058845745648903,0.18115741553491943,0.09090909090909091,0.42224192427968943,0.6718485793008073,0.3488208767488089,0.3554996608069984,0.2727272727272727,0.3188729465981349,0.622392026842532,0.489398952652204,0.4316933203432439,0.2727272727272727,0.2594331819685567,0.3489049104338431,0.42865298491072923,0.3423469574042592,0.09090909090909091,0.4233722127552594,0.49600592229452056,0.5822098822750977,0.5307589638521895,0.36363636363636365,0.559004816065619,0.5628248175446795,0.3573607162447179,0.32603396837433074,0.18181818181818182,0.573659527414759,0.5905250107806135,0.42405010246716734,0.3379402675192669,0.09090909090909091,0.4871726735400229,0.5196225725612782,0.47395067246066214,0.35471579829915123,0.09090909090909091,0.48378527369215907,0.422601027175751,0.5643842096475686,0.4069389941324357,0.18181818181818182,0.583071581816578,0.6013708737276002,0.5696179261548449,0.5611765180463238,0.09090909090909091,0.4311626833298007,0.3946583126230323,0.36112134267124485,0.2754992607689968,0.2727272727272727,0.5168126954369537,0.34022271437057294,0.34865406115948394,0.24487799739295046,0.09090909090909091,0.4196819300796567,0.4683180157909068,0.6049687092774546,0.483016759533045,0.18181818181818182,0
0.3585292923935589,0.4380840967836259,0.2533225782629794,0.22577805989485122,0.36363636363636365,0.4764220789201796,0.7613381572549176,0.39470011738517863,0.4123953821973433,0.2727272727272727,0.2344579478276989,0.3495444324548007,0.39381405033272865,0.3199435352184006,0.2727272727272727,0.5078426560401114,0.27882433935040174,0.40372543037463393,0.2990728641619273,0.36363636363636365,0.3881638657364187,0.44552882519246984,0.3815083110020464,0.28822881489247687,0.36363636363636365,0.4787610206803019,0.36936003060485256,0.3218695351360951,0.20007079818351037,0.09090909090909091,0.5749717134771689,0.6491692532367459,0.4593912784303318,0.3797790443063862,0.2727272727272727,0.435338056986431,0.4881667164025303,0.2732175534754954,0.2118518317728959,0.09090909090909091,0.47248953731948284,0.5758471680345878,0.37028883240033683,0.37298330900889254,0.18181818181818182,0.603950084038929,0.6551225803862795,0.348023849001531,0.36795165731089063,0.18181818181818182,0.8872350767336711,0.4135908221103557,0.6160038986292606,0.5135026666207024,0.18181818181818182,0.5531654552432747,0.6120426419838327,0.38754958182313826,0.40267478204448004,0.18181818181818182,0.447182084789582,0.39665225915729985,0.2461994472835164,0.19756031934670948,0.18181818181818182,0.6537151988008153,0.5595663165317402,0.5460203586562501,0.4288114362887647,0.0,0.4845396254752793,0.6004779431453231,0.2928443325632005,0.2981175170367716,0.18181818181818182,0.558926842639999,0.4088279484955064,0.5002991042698341,0.3303638317310595,0.18181818181818182,0.5063855066989639,0.6505653686700033,0.4885380944607862,0.4966343096612279,0.0,0.4527978327768827,0.3847581092895358,0.32312844001433244,0.2180348349792272,0.4545454545454546,0.6239139123301455,0.44365055508976203,0.21513500742113806,0.14083151108951875,0.09090909090909091,0.5046000639189313,0.5502328063848034,0.37899362279474136,0.2895038877978048,0.09090909090909091,0.45315470471381225,0.4864207239891325,0.4052616316575436,0.32874568348223554,0.18181818181818182,0.5246924623172037,0.49575526425456373,0.5353879564668149,0.4576640680763726,0.2727272727272727,0.535988989951297,0.4312025113592606,0.7073622825828538,0.5806583177472062,0.36363636363636365,0.654408533230688,0.6265257692213333,0.538339222364464,0.491642819713932,0.09090909090909091,0
0.39793070435411515,0.468470921532135,0.6643718396500674,0.5120935967763511,0.09090909090909091,0.4657328889972643,0.5760000272048889,0.5602695022716934,0.5253775606081841,0.2727272727272727,0.43180258463339016,0.4547593201381124,0.5388499525423498,0.4741902718121308,0.18181818181818182,0.6127371279485162,0.5183827417780895,0.3115545340035993,0.26373548451075457,0.09090909090909091,0.43469019069352566,0.32044740863850274,0.4680767496020468,0.32838799624653037,0.09090909090909091,0.5399895086072034,0.517529767224755,0.5053638821286828,0.3711320700138595,0.18181818181818182,0.6495322101700504,0.4546630764999062,0.5904975315505024,0.4422756786320553,0.18181818181818182,0.6244326025246304,0.6090809740300331,0.6008261661529691,0.4766455647793454,0.18181818181818182,0.47898090938991256,0.5394175720393533,0.6326821279213706,0.505688624005759,0.09090909090909091,0.45473250229059436,0.7211396196873019,0.40888015679796275,0.37084173195467357,0.4545454545454546,0.4597106233743917,0.6524758044430012,0.3239088728174141,0.33230604009656484,0.0,0.47133060739944643,0.6021119253929024,0.46748140879836453,0.4166783946795303,0.36363636363636365,0.45142779881033945,0.4655188833351511,0.5593485556203378,0.4043065412954978,0.18181818181818182,0.4096889933076694,0.36452818624275296,0.552182817558415,0.4338123066190718,0.09090909090909091,0.6989811841401651,0.5596056092371597,0.5442956249521984,0.5352447068751864,0.0,0.5048279354595403,0.4348003071536961,0.48266664989241337,0.39326208751280367,0.2727272727272727,0.4800576915820842,0.6286071892643659,0.5682488931839115,0.5308795781397162,0.18181818181818182,0.6385457050694218,0.3443859108074694,0.5368243738989518,0.3650671979564972,0.0,0.36285080489448196,0.46810918973675064,0.5737763948556004,0.4423656957060649,0.18181818181818182,0.495237068629629,0.6157994810040035,0.592854001070443,0.6043810174206297,0.18181818181818182,0.7256461606141548,0.5470617895179155,0.30738633216807576,0.22551225135184416,0.09090909090909091,0.509933946811113,0.3871341214222963,0.48889757133997147,0.39510932190027437,0.09090909090909091,0.5310740548544247,0.3559874348941059,0.45157879813239943,0.3268247846441374,0.0,0.47094273317160185,0.6588456722383416,0.3366651849897493,0.309671663376166,0.09090909090909091,0
0.4738354145451592,0.6464093988719246,0.5795116650894877,0.5264420329300856,0.0,0.3526378010680603,0.4167840781423562,0.3227316888865926,0.24164023550044128,0.2727272727272727,0.46478749449558254,0.5779726567414623,0.36706235499334194,0.36070059859773745,0.0,0.7058443464958178,0.7585319768600252,0.31101576887655724,0.31863386608509925,0.18181818181818182,0.3997179290099666,0.5965150285386294,0.37762943896202505,0.36965940618129944,0.09090909090909091,0.5440106348353172,0.5206116549799806,0.42146079066287645,0.3326973567061323,0.2727272727272727,0.5011965229518175,0.44234742112824854,0.48288391335347913,0.39194115379781236,0.18181818181818182,0.5966862060218637,0.7260541226284503,0.1989326731943511,0.20686132639020743,0.2727272727272727,0.4488582069447721,0.4593409604671397,0.4463122974231378,0.3578556424125349,0.2727272727272727,0.5325214398315968,0.8532727463334822,0.5783194332025353,0.6084217341095701,0.18181818181818182,0.4885042448871221,0.5420889511360145,0.5025303734266617,0.4397448019057091,0.36363636363636365,0.518619557167649,0.5532458866843224,0.48168529126161896,0.3948699845990936,0.09090909090909091,0.5311529933076703,0.471210245409611,0.47712947079611867,0.35038694431016343,0.18181818181818182,0.24759547945067806,0.5298238180114219,0.5126576436815491,0.47065293874820546,0.6363636363636364,0.26882044641903335,0.48296849452159574,0.522762312299491,0.40152503190836486,0.2727272727272727,0.49752853302747246,0.4235025699610482,0.2395781328178797,0.15711661493759388,0.09090909090909091,0.42954813859402996,0.6579640596920455,0.6595661386789867,0.5403865440319401,0.0,0.5119800249702259,0.665213854301731,0.18984540779942854,0.1525255204900478,0.2727272727272727,0.6707968118853361,0.4971630725448972,0.45680882540879253,0.4072486759059123,0.2727272727272727,0.5713398633494494,0.5209030611298149,0.46135272013366946,0.35466387948369615,0.0,0.42491354894444633,0.6575142945002286,0.36608617233785523,0.32278239513815277,0.2727272727272727,0.4887313063417281,0.7514804111379862,0.31101639190952085,0.32022217883745946,0.0,0.49792348067311,0.7871469468508729,0.5850089429399581,0.6231880956740796,0.18181818181818182,0.5328055127402341,0.5326915571054565,0.4263496031519277,0.3894533299912203,0.18181818181818182,0
0.4875379100427908,0.48538353052566174,0.4099035206362134,0.34330250742244295,0.18181818181818182,0.3874938913979141,0.30118751003229716,0.49185408071403236,0.3623579326701038,0.09090909090909091,0.5031734310360585,0.6079118512563717,0.5922196166362053,0.5710449611583059,0.0,0.5271038554397997,0.6816349708981919,0.5041003225064693,0.5025072180518421,0.0,0.5959827782487946,0.4494796951395048,0.4457918702225909,0.3405394775946164,0.18181818181818182,0.3493884221733432,0.5051944506583588,0.4963988308857217,0.44838794556416706,0.18181818181818182,0.5838012017459685,0.416020521531814,0.26196186204716093,0.1846299935044729,0.09090909090909091,0.5641316374484807,0.5635874266499257,0.31749406533284474,0.28817125797264304,0.18181818181818182,0.42112432724691384,0.5339758650372781,0.4576244426373801,0.3865261381641687,0.2727272727272727,0.28686351988139225,0.6104342472792614,0.3597562030740265,0.28113481417985325,0.09090909090909091,0.20907647919693395,0.4690169006906102,0.5175739781405868,0.4564734725499079,0.0,0.6695640532131005,0.4999724262787433,0.3995113700096975,0.30972898097326645,0.09090909090909091,0.4688885606456745,0.5588441304245235,0.3529862635129373,0.31785025473267053,0.18181818181818182,0.23323977093502068,0.3893334424632613,0.7418821109222853,0.5125222845269731,0.2727272727272727,0.4762016992449324,0.5299263089875772,0.5479711560627358,0.49498761493943566,0.18181818181818182,0.69672188362704,0.6903258642075685,0.48219248616289734,0.4127508204727838,0.18181818181818182,0.5637211499681319,0.44779724774564644,0.28006726245686286,0.2143996000113576,0.0,0.1247104421884574,0.4918575828480747,0.6149650983461924,0.5478584473228314,0.09090909090909091,0.43897618210116574,0.3492818235523374,0.3506741157138533,0.28518323769835224,0.2727272727272727,0.5626110701585333,0.39460274508291393,0.413931090969743,0.3476211155458451,0.18181818181818182,0.4939816036297242,0.5210338858594676,0.5092495469875075,0.4550992966894559,0.18181818181818182,0.482058244258214,0.7866313669388583,0.4084579416936881,0.3940188915983992,0.18181818181818182,0.482532762855431,0.5250446420992254,0.6218882636974409,0.46443281399496894,0.18181818181818182,0.5614788657787101,0.3220208978143311,0.5783930814092183,0.3776914908265634,0.5454545454545454,0
0.6031737973025776,0.5137653576793666,0.5355720578297811,0.4554124331399867,0.5454545454545454,0.3917981243831308,0.560877793038473,0.4467469843929509,0.38187833769596513,0.18181818181818182,0.6011976623601326,0.6225651332503985,0.3779986268309934,0.3211487769239836,0.09090909090909091,0.31407062242346906,0.7163003438355788,0.42021473358919026,0.3731334576905206,0.2727272727272727,0.4826666692279007,0.6201030279057171,0.5041047734256262,0.4795626043975002,0.2727272727272727,0.6037506865713119,0.5801744971545251,0.554996702248332,0.5057120745280276,0.09090909090909091,0.4887712604934782,0.8098901127636025,0.4804331064206616,0.4678506077522835,0.09090909090909091,0.5672394645414393,0.5396168309791203,0.4538874806712784,0.4341801123554332,0.09090909090909091,0.48014620686943976,0.6147466310238836,0.5280453017501148,0.5267600436444244,0.09090909090909091,0.591175877491486,0.5654237705679881,0.5623535410571604,0.4780263092461675,0.18181818181818182,0.683378831084063,0.37795314270440805,0.39149754857373376,0.26902395869053736,0.0,0.48865739011600484,0.7709950942436532,0.36379935820256315,0.35968436520930674,0.09090909090909091,0.43789343420235427,0.36298832278028614,0.4170553350557209,0.26331925775393394,0.09090909090909091,0.39880270996555234,0.6307072292258171,0.23203385791302744,0.23128903875373902,0.2727272727272727,0.4596244354617913,0.41975732140553723,0.25806632099573507,0.18718923369066348,0.09090909090909091,0.49660632845695885,0.36615119058018997,0.1749621041948594,0.1222306134935802,0.0,0.4576148236400719,0.5650794566567501,0.32945572850571164,0.2646620622633071,0.18181818181818182,0.5334592187276211,0.3649246785806697,0.36151497283531997,0.27480430199897743,0.0,0.4860496885058885,0.46472971140895036,0.5209550473044856,0.3779225539554747,0.36363636363636365,0.6022392340255794,0.4040282482392392,0.2769465198052493,0.2058451077773074,0.09090909090909091,0.3236258875742628,0.5092530932696713,0.5259477026541045,0.39880378096738933,0.18181818181818182,0.6124934827231675,0.3529656302899049,0.5694756654018268,0.37681119472901264,0.2727272727272727,0.41223290033562343,0.5776500466064767,0.37366055462020276,0.31458035457266353,0.36363636363636365,0.43797615477383023,0.5781757070295583,0.3769869280240037,0.3635523299613558,0.2727272727272727,0
0.6707032232236766,0.5568900176164711,0.36208586501069384,0.2690984075945751,0.0,0.33872143084068784,0.5238967385749793,0.4228052772919786,0.39150560687234304,0.18181818181818182,0.527102962496092,0.712897369409687,0.46244644257268985,0.5092011882017146,0.09090909090909091,0.4868885721223033,0.32347896330511205,0.4745986993831053,0.3559288256339733,0.09090909090909091,0.5699288565509834,0.6560640221054579,0.5485334603270791,0.4835145066735248,0.18181818181818182,0.3901573356623137,0.6902378548974983,0.47151826762984217,0.4485235469107153,0.2727272727272727,0.6238060685269166,0.42124434397639643,0.5436727079285146,0.48065738905274535,0.09090909090909091,0.46807542228392307,0.4287433126657143,0.29855091348904994,0.23870086205387947,0.2727272727272727,0.45093399333619155,0.3567852036575627,0.37746442291087934,0.26326290006921044,0.2727272727272727,0.49211104934608896,0.5874209032804785,0.6137568232603047,0.55412535922912,0.0,0.5307998635534844,0.5737839781110221,0.4831550967304331,0.4138942301720031,0.2727272727272727,0.4807159372102615,0.5162195189856513,0.43219391527965434,0.339346292140509,0.09090909090909091,0.4567804254869775,0.33135690326243195,0.49717069033972805,0.3361003552193804,0.09090909090909091,0.4628550678824096,0.48158476766927594,0.6736833998125923,0.5804716288932281,0.18181818181818182,0.5494699939828004,0.6025498168087229,0.37655651818079916,0.32325589965479856,0.09090909090909091,0.6256773647190609,0.49911101162879734,0.4074478816992222,0.28923486600156423,0.18181818181818182,0.564664230716455,0.4217409221280435,0.5706827339737458,0.4039737637211662,0.2727272727272727,0.40284925960140694,0.6495260008568857,0.4997009938033228,0.42517050763953257,0.2727272727272727,0.5179051224984809,0.34422347973598955,0.14599291232066852,0.08759590702441201,0.2727272727272727,0.5277139570719397,0.3500902061609683,0.32094329630132323,0.24141783707501002,0.36363636363636365,0.3128553412031224,0.5122673440957248,0.6388118963879218,0.5389659600847332,0.09090909090909091,0.6917965007560193,0.6547017705482618,0.42837982842947964,0.3777065761424128,0.2727272727272727,0.5818490433764861,0.405892636458145,0.4046221726514643,0.2923755572210807,0.2727272727272727,0.6030400354059978,0.666726992445386,0.3257400115656283,0.29077315629563444,0.09090909090909091,0
0.5199226821094606,0.6192740189266943,0.5912745680744338,0.5122748391471562,0.09090909090909091,0.4068677505706507,0.39152801239667734,0.26249436292753175,0.2208578471120724,0.36363636363636365,0.43290958671336344,0.4347348621902094,0.41910200402186193,0.2799489189084382,0.18181818181818182,0.5758117567790363,0.48429554953038156,0.51576289908163,0.3791858081904904,0.09090909090909091,0.3799040372637912,0.4416248960038629,0.3800449664904163,0.2885895633540197,0.2727272727272727,0.3669847875975486,0.3461924164782648,0.36801305822403274,0.26463039467732513,0.4545454545454546,0.44669832899204154,0.6424774672314355,0.40052603962503697,0.3780589847663478,0.2727272727272727,0.488553711579368,0.487908069648485,0.44200452658263656,0.36726069513465737,0.18181818181818182,0.6161356828763266,0.5086402923807336,0.5626033446375592,0.41463714430381193,0.0,0.5231373377527678,0.5380439850122181,0.498181626148237,0.47792724761275984,0.18181818181818182,0.6631099434418127,0.5525387052607684,0.5366685014875069,0.4949966090319249,0.18181818181818182,0.6800561926225007,0.4579932223895793,0.5703326860211622,0.4914151103138108,0.09090909090909091,0.43649663085526325,0.557823154425682,0.5818658953039898,0.552985249091159,0.09090909090909091,0.38315406098351223,0.5929455448220426,0.5574778912654895,0.43677085756110856,0.0,0.4818736191835361,0.6581375075760829,0.5899622180051518,0.6203897272954286,0.09090909090909091,0.6156207993626829,0.3664751975371061,0.2872023625789234,0.23116443792994634,0.36363636363636365,0.35691416727977754,0.39874243772518336,0.6184932717830427,0.5019107365532245,0.0,0.272457706139574,0.5830709434046693,0.39738776260471376,0.30541406565924395,0.18181818181818182,0.6206680051647476,0.2985918250317334,0.2889861985561337,0.21649482383354302,0.0,0.40816007704620483,0.6054820371600702,0.3659645397690595,0.3368292807854109,0.09090909090909091,0.4943875105893494,0.5869251793892911,0.40061654329648033,0.32704348066869293,0.0,0.3960425593478485,0.5602730714326847,0.43048384123175687,0.35834368948996115,0.0,0.7282425263947062,0.5535296904475089,0.5576767341994217,0.48681394713698456,0.09090909090909091,0.4297769827224307,0.605772305115585,0.7529917401035706,0.7408531217252421,0.18181818181818182,0
0.4422314567851181,0.6377861032724541,0.3760328504322351,0.3668242164784708,0.18181818181818182,0.44707614466485524,0.4747369314508476,0.6378028625486573,0.5278772145350489,0.2727272727272727,0.48793921076663715,0.5661455442364436,0.7332871812523549,0.6218219754462648,0.36363636363636365,0.3918288290025218,0.6510299912259296,0.4423581623539873,0.3678095025190683,0.4545454545454546,0.5718288933232331,0.5782855560421403,0.4341090882489763,0.36672852746486606,0.36363636363636365,0.45668053846000844,0.5699956027304061,0.5005945872395624,0.4330442615055802,0.18181818181818182,0.5352542937413977,0.43976226654138584,0.41364355820294985,0.2949555347357448,0.36363636363636365,0.33709398940246804,0.5010979117030676,0.4851118533482982,0.413042337375924,0.09090909090909091,0.3673455116739498,0.4444138334209178,0.4889337314439868,0.3686977040369893,0.09090909090909091,0.6819471855044584,0.5918320418755258,0.4215275871284283,0.3964195988576763,0.36363636363636365,0.6239766994223118,0.4463328404833986,0.40817357519379227,0.27918447359829374,0.36363636363636365,0.6456451946342613,0.28259307036721637,0.45906907783304485,0.3193094167891476,0.09090909090909091,0.6079146682795963,0.3333635119662459,0.3340228744329292,0.23095827116740714,0.36363636363636365,0.5026972875083692,0.7995514362233438,0.5200762337012433,0.5489656581347134,0.4545454545454546,0.524173588594116,0.4823363140492365,0.5042012798991449,0.40357045926218416,0.18181818181818182,0.3630757881533313,0.427429889868143,0.4548527491995168,0.37606127494751623,0.7272727272727273,0.4361934072339495,0.3195404040359382,0.5624001287926202,0.4167635826735092,0.0,0.5583902447782613,0.6517286394141302,0.5356895322802866,0.558844068702495,0.0,0.47626209226517435,0.6494720542834123,0.42454756933773297,0.450908952736099,0.09090909090909091,0.5302159467812294,0.6302571145743125,0.478950240098594,0.49944021021468854,0.2727272727272727,0.43990035627637913,0.6338961854550227,0.3509861320795063,0.36358573733044086,0.2727272727272727,0.49666571102006585,0.5541810247230237,0.5204582161844138,0.405364466101804,0.0,0.5134164860889873,0.41928675360513656,0.5242904413432228,0.38492427168551663,0.09090909090909091,0.596930361950977,0.590208839649019,0.3596187837290922,0.30796514005430986,0.18181818181818182,0
